text_clean,polarity
pusing banget baru minggu pertama masuk kuliah onlen gitu masalah dosen instal aplikasi aplikasi nama udah semester sulit huftt,negative
lupa absen kuliah onlen ngeri banget lupa absen,negative
hari pertama kuliah onlen habis kasih tugas maksa nyuruh isi kuis anjrittt wkwk bosan orang share kuis gitu dahla ikut tebak gak mau udah isi score paling gede,negative
kesal banget bilang main handphone terus laptop main laptop terus udah tahu kuliah onlen bodoh sapa ngerjain tugas handphone tidak laptop bilang banyak tugas gapercaya ganti kamu kuliah kerjain tugas ken balik ngekost,negative
pokok kuliah sore enak lebih baik pagi kesal sinyal jelek ujan semangat kuliah onlen khawatir gluduk hambat sinyal ajar,negative
tumben foto profil normal pasang foto profil normal kemarin kena semprot dosen gara kena semprot kemarin waktu kuliah onlen foto pakai foto sapi kurban idul adha terus dosen suruh ganti njir,negative
sumpah kuliah onlen anjing banget tugas ajar sisa kosong cape tapi otak kosong,negative
banyak bicara kamu ngeluh terus sama kuliah onlen sibuk nongki jelas alesan jenuh blablablabla anzink,negative
gasuka kelas gasuka pleno gatau kuliah oflen kuliah onlen gasuka pleno,negative
kuliah universitas negeri fakultas teknik semester kuliah onlen kerja samping jajan hari punya kerja hari kerja rebah insyekurrr parahhh,negative
benar bangeet buat teori kepala ledak kalah kuliah onlen buat,negative
sumpah ada rasa ken kuliah semester make trauma sekarang jdwalnya super jelek menang jadwal bajing gitu kuliah onlen lulus bodo,negative
kuliah onlen efektif tugas target tumpuk uang kuliah tinggal full potong pakai fasilitas apa praktek full janji bakal subsidi kuota bulan omong kosong,negative
sedih banget handphone rusak parah mati total butuh bngt kuliah onlen,negative
lakuin nonton film netflix kuliah onlen dosa banget wkwk karma langsung muncul tiba panggil dosen gatau jawab diitung absen orang manggil nyuruh nyapu nyuci piring karma,negative
kuliah onlen pagisore menang kejer deadline tugas kuota habis tinggal pelosok susah payah cari jaring ada praktik sumbang bina didik bayar full dapat ilmu anak tiri,negative
jangan banyak ngeluh enak tahu kuliah onlen presentasi gaprlu print mklah lambat absn apa wktu oflen tlat mskkultum presentasi makalah diprint bingung kalau kamu ngrti materi ajar wktu onlen mungkin kamu niat nuntut ilmu ngeluh terus,negative
pasrah pawange piye pasrah sangat wkwk awas oraa gara kuliah onlen jadi tutup gaono nang kampus,negative
yoongi sebenernya bilang kaya gin bingung hidup lelah kuliah onlen istirahat lelah bagaimana rasa tuhh yaudahh gitu lepas tangan,negative
waktu beda pengaruh banget apalgi laki misal sholat jumat jadi kelas lambat kuliah onlen bahasa erti sebenernya takut salah pakai bahasa kasar gaul susah sesuai culture beda,negative
disalahin mendikbud gara kuliah onlen jadi nonton youtube salah pilih tonton,negative
cari grup kelas kaya cari jodoh susah benerrrr kuliah onlen,negative
perintah usah aneh aneh pandemi selesai anjinkk lelah kuliah onlen rumah terus pakai masker kontol,negative
idihh dandan jadi kamu pikir mata kuliah praktek butuh media sosial marketing misal kuota ajar tumpahtumpah mubazir kuliah onlen melulu pakai aplikasi edukasi,negative
cuma kuliah onlen bulan bosan efektif ajar praktikum onlen buat sedih gin nyatet materi males saran semangattt,negative
prinsip hidup flat jadi orang wkwk timbang semester lebih baik perlu kost bayar mahal isi engga kuliah onlen ngerjainbimbingan skripsi tinggal berangkat naik kereta,negative
punten ikut prihatin tertawa anakanak unisba tiktok bayar kuliah onlen fasilitas dipake lempar tembak mata rasain rasa mantap hail anak unisba,negative
serius kuliah onlen terus tibatiba papa diri pintu telor tambah madu supaya kuat lari tuan ketawa beliau niat kali seperti jadi iya hahahaha soal kasi gitu diadukin pulak tinggal,negative
tinggal beberapa mata kuliah belum awal tugas emang tumpu sampah sedih rasa kuliah onlen beda oflen hari makan tugas terus kenyang,negative
cuma susah banget kuliah onlen sakit tetap suruh masuk alas onlen rumah kuliah sakit istirahat,negative
mata kuliah hitung nang tertekann kuliah onlen tambah paham setre gabisaa nang satu sisi ken bilang pindah jurus satu sisi tega orang udah ngeluarin uang bayar tres rasain,negative
lelah kuliah onlen lelah batin lelah fisik kaya gin terus lama stre,negative
tugas kelompok saat kuliah onlen tailah lebih baik tugas individu anjing ribet banget,negative
rasa banget otak kepake banget sekarang semester antar gatau kuliah onlen jadi mesti usaha keras mahamin materi sedih ada kuliah lapang gara pandemi,negative
pusing kuliah onlen ngerjai tugas mandang waktu sampeh pusing hari tambah cemas bingung besok pagi menang,negative
gara gara kuliah onlen jarang begadang sekali tidur habis maghrib bangun pagi tidur lagi tidak ikut kuliah,negative
samaa huhuhu kuliah onlen jadi jarang main handphone gara lelah banget mataa gara kuliah,negative
kuliah onlen erti materi sampai kuota batre cepat habis mata sakit pusing minus silinder menjadijadi,negative
shjsjs sebel banget baca cewek pusing hari hectic kerja kuliah onlen terus dua dateng sayaaaaaang habis naik motor marah dua lihat senang yauda jadi,negative
tipe anak kuliah onlen check gerombol tukang nyusahin gerombol disusahin gerombol persetan anjng check bagi,negative
pagi marathon film tidak lelah mata beda cerita kuliah onlen ngeluh,negative
kyknya kalau punya cowo satu bidang kuliah kalau waktu kuliah onlen kayak gin enak kali apa malam minggu jadi kayak privat memang susah banget ngertiin materi ehehee canda doang takut marah,negative
kuliah onlen ribet banget serius,negative
waktu pakai masker kampus jerawat banget terus teman lihat jarang pakai ngetawain kira lebih dikatain gara-gara corona waktu corona bandung mampus kamu kimak langsung kuliah onlen,negative
kuliah onlen hapeku cukup butuh daya tetap hidup kerja beli baru cukup tabung hyunk butuh banget ngirimin toko saya alway hwaiting,negative
lelah kerja lelah tugas lelah kuliah onlen lelah ngapa sedang apa,negative
kuliah bendino ketemu dosen ganti dosen ngirimi tugas dancok kuliah onlen ngerti nerangne jelas akhir ngirimi tugas kabeh deadline pinter bodoh liane lali mikir rumus lali mikir tugase,negative
jika zona hitam rem depok salah satu alesan ramai kampus sdngkn sekarang kuliah onlen tekan nama depok,negative
kamu kuliah onlen orang ruang belah tempat kamu belah kuliah nama kamu panggil dosen kasih tanya kamu hoki jawab tanya rasa jadi iron,negative
tido masa kuliah onlen lecturer suruh jenguk video take note orang malas mau bodo tinggal pandai pandai cover catch asyik salah orang,negative
anying esmosi tertawa emosi rasa ken hilang ajagk teman kayak setan smua main rusa karirwkkw diginiin bahasa ajatapi kali kuliah onlen wkwkk lebih parahtapi yaudahlahujungnya salah kansalah bicara,negative
anjing kuliah onlen mara absen amburadul bangsat,negative
betul salah satu kritik utama kuliah onlen mingguminggu kemarin padet tugas mabim kuliah tugas mahasiswa tugas salah satu mesti korban jadi asal kelar wkkw,negative
menang bnrn tahun kuliah onlen benar gapaham,negative
total hadiah jadi modal usaha kecil rumah pusing kuliah onlen gangapain pada punya kerja drumah lebih baik buat usaha,negative
cuma cerita semenjak masuk kuliah maba ngomong-ngomong rasa senang terus pertama sempat menang sedih takut awal senang banget mulai kuliah onlen excited terus ikut daftar delegasi cont,negative
cuma sambat kuliah onlen paham enak jika kelas diperhatiin kasi video ajar liat kasi materi baca tugas jadi gapaham nyontek,negative
milih kuliah onlen soal perlu keluar biaya gojek masuk siangpulang gasik boros jajan tambah hitam benefits,negative
semenjak sakit lambung habis makan makan bulan kuliah onlen kosan hari hari makan,negative
tetap beda anjing keluar engga tetap beda rasa kayak ketemu teman kampus minggu doang ngerjain tugas mall muter nonton gitu terus kuliah onlen hari sore liatin zoon doang bosan,negative
lambat kuliah onlen tengah gara-gara tidur masuk auto geger serbu teman kelas grup soal bagi baca kitab tiba skip absen lanjut wkwkwk auto tertawa banget gin rasa lambat masuk kelas onlen,negative
bner bangett susah minta erti keluarga kuliah tugas rangin tuntut bilang lebih smua orang kuliah sakit banget sebenernya mental kuliah onlen,negative
hari urut kuliah onlen pagi sore sore dilanjutin ngerjain tugas baru baru kosong ada tugas sengaja deadliner malam bebas sedang apa semenjak semester gatau bagus rasa jadi tata waktuwaktu nugas,negative
kuliah oflen lambat masuk kelaskuliah onlen lambat ngumpulin tugasmemang lambat jadi biasa,negative
like kuliah onlen alpha gara gara lupa absen ikut zoom lebih baik kuliah oflen alpha jelas nyante kosan,negative
kuliah onlen kayak freecla sunyi senyap dosen engga muncul muncul,negative
sedih lihat adek udahlah sulit inisiatif gaul kawan sama kelas kena kuliah onlen agik nihil sosial,negative
kuliah onlen gin dosen ngeselin ngeselin toleransi hubung masalah teknis asal ngoceh asal fitnah asal tuduh kerjaanya kata bumi tinggal nasa kali jadi lancar,negative
kuliah onlen enak rebah makan takut lambat saja sisa jadi beban,negative
buat mimin hepi mimin bagi give away lagi usaha ros dapetttttt handphone inti pantang serah ahhhbutuh banget handphone kuliah onlen beli uang kekumpulmau minta beliinayah baru diphk dikerjaanyahuhu,negative
ospek onlen diomelomelin maba ospek atas kasur mahasiswa hari kuliah onlen rebah atas kasur,negative
kuliah onlen tugas terus anjing tahu dosen males ajar tinggal kasih tugas tinggal tidur,negative
bilang dosen kajur struggle hidup rutin obat anxiety depresi kambuh jadi standby kuliah onlen kemarin skripsi ganggu kajur baik banget bantu kasih jalan keluar dosen,negative
menang gila kuliah onlen capek berkalikali lipat bisa paham materi cari jelas jurnal youtube jika ngerjain tugas disuruhsuruh emak bilang main handphone terus,negative
spill jadi nyenggol taruna baju coklat semarang dipulangin gara-gara pandemi jateng gatau akademi jadi cluster terima soal masa calon isilop kasih enak kuliah onlen ipdn tidak ikut dipulangin,negative
kuliah online emosi leptop lambat bgtttan saat butuh ngerjain tugas udah skaligus terus bantuin proker lain parah gasuka banget kuliah onlen gin,negative
salah satu salah sadar semester asbab kuliah onlen tugas beri kadangkala kontrol banyak fokus kerja tugasbukan ajar deadlinenya kayak ngejar gitu parah,negative
kuliah onlen bunuh masalah mulai sinyal tugas tumpuk absen masuk kuliah proker teka,negative
lelah banget kuliah onlen lelah laku bodoh kuliah onlen lelah teledor banget jadi orang,negative
moga oflen tahan lambat absen lupa quis lupa deadline praktikum gajelas pokok kuliah onlen orang lupa kayak baik indeks prestasi kumulatif,negative
kuliah onlen buat menang tugas abrek habis bijak kampus buat hati miris nyata kemenkes sadis,negative
sedih banget jalan kuliah onlen sore malam rumah sinyal jadi pergi sore pulang malam cari sinyal bonus omong tonggo,negative
rasa tidak kuat kuliah onlen hari monangis gara gapaham materiga praktikumgabisa ngertimateri susah cari allah piee jalll,negative
mikir sihgtkuliah onlinegt tugas banyakgt capekamp kurang istirahatgt stre gtimun tubuh menurungt mudah serang sakit virus,negative
kuliah onlen terus jalan kamera difokusin muka tahu pergi tidak sakit mata fokusin muka sebentar perih mata,negative
sedih banget tahun hilang ayah dapat usaha kurang drastis kuliah onlen buat stre anak kucing udah mati tahun moga baik amin,negative
ngerasa sekian persen orang apa ngerasa semenjak kuliah onlen suruh tanya jawab unmute koneksi tiba tiba kaya tahi jadi keduluan terus,negative
kuliah onlen means pagimalem laptop gimana pening kepala dosen menit ngejelasin nonpremium sisa cari internet ebooksumber kaya wajar stre fakta mhsw jadi sulit kembang,negative
baru kali badan sakit kayak habis workout gara ambil kerja minggu kuliah onlen,negative
sumpah kuliah onlen buat stre sinyal kaya tetangga berisik hari setel musik kenceng banget terus motong kayu pakai alat suara kenceng bangett kuping tidak kuat,negative
keki kuota tujuane kuliah onlen sambat gaiso sosmedan keki kuota jare ringan beban oalah dunyo,negative
plis jangan bilang salah jurus bilang gara gara kuliah onlen jadi materi enggak masuk otak menang erti matematika,negative
ganggu sebab sakit demam lainlain sakit fisik pengaruh sakit mental jadi balance sehat jasmani rohani mahasiswa kuliah onlen tugas tugas tugas,negative
gasabar ken kerjaaa menuhin kuliah onlen selese edxcoursera males mikir bangsat cape vibe skripsi padal seperti lelah otak kepake bodoh entar,negative
gila gara pandemi kosan jual stengah kosan pintu udah cukup solid banget jarang kosong kuliah onlen bule minggat segitunya,negative
orang selow seperti kuliah onlen tugas tugas tugas hari pusing banget pusing stre,negative
korona plis anjing udahan saya lelah anjing serba onlen mane pikir kuliah onlen masuk otak materi anjinggggggggggggg,negative
cuma kuliah onlen pakai aplikasi teams klik clear data data dalem kayak dokumen video bakal hilang,negative
kuliah onlen mata sakit kepala sakit telinga sakit,negative
solusi lebih baik tetap rumah masalah space cari susah temeb kuliah onlen luar rumah bawah pohon pindah tinggal kos masalah ekonomi turut berat rumah yogya,negative
kuliah onlen masalah kamu pung karakter masalah dosen ajar baik dasar kamu malas kuliah krmna tetap salah dosen ajar kamu bisa lihat kamu harus koreksi,negative
minus kuliah onlen dapat uang jajan tugas tumpuk dosa plus kuliah onlen zoom kadang mandi kuliah oflen buat malas kelas pagi drama macet tertawa,negative
alas males kuliah kuliah oflen sakit acara keluarga tidur kuliah onlen kuota habis sinyal susah aplikasi baharu,negative
enggak bayangke kuliah onlen mesti jadi tugas mahami materi takut uji bengong doang luweh stre tambah kost sendiri diem terus hari enggak teman ngobrolnya nyata tambah stre cape,negative
kuliah onlen muak malam ulang materi erti laptop sakit guna alias lebih baik balik normal sudah usah onlen tamu undang beda orang doang,negative
kuliah onlen anjing ada masuk otak bangsat,negative
kuliah onlen terus baik minus nambah laptop pagi sekarang kepala pusing mata udah sakit,negative
kuliah oflen kalau bagi kelompok tugas jadi kelompok buang orang terus gilir kuliah onlen tanya bagaimana sistem,negative
streaming vlive duduk belah teman kuliah onlen emang salah sangka gila tertawa ketawa sedih jelas menang,negative
sumpah kuliah onlen gin emang buat mati covid mati stre tugas kayak anjing,negative
senang banget kuliah onlen jadi masuk kelas lambat ngumpulin tugas lambat absen terus susah ngerjain tugas sinyal jelek moga gibran maju jadi presiden tahun kuliah onlen terus,negative
